1	1	1	1	1
X1012	0	0	0	0	0
X1013	0	0	0	0	0
X1014	0	0	0	0	0
X1015	0	0	0	0	0
X1016	0	0	0	0	0
X1017	0	0	0	0	0
X1018	0	0	0	0	0
X1019	0	0	0	0	0
X1020	0	0	0	0	0
X1021	0	0	0	0	0
X1022	0	0	0	0	0
X1023	0	0	0	0	0
X1024	0	0	0	0	0
X1025	0	0	0	0	0
X1026	0	0	0	0	0
X1027	0	0	0	0	0
X1028	0	0	0	0	0
X1029	0	0	0	0	0
X1030	0	0	0	0	0
X1031	0	0	0	0	0
X1032	0	0	0	0	0
X1033	0	0	0	0	0
X1034	0	0	0	0	0
X1035	0	0	0	0	0
X1036	0	0	0	0	0
X1037	0	0	0	0	0
X1038	0	0	0	0	0
X1039	0	0	0	0	0
X1040	0	0	0	0	0
X1041	0	0	0	0	0
X1042	0	0	0	0	0
X1043	0	0	0	0	0
X1044	0	0	0	0	0
X1045	0	0	0	0	0
X1046	0	0	0	0	0
X1047	0	0	0	0	0
X1048	0	0	0	0	0
X1049	0	0	0	0	0
X1050	0	0	0	0	0
X1051	0	0	0	0	0
X1052	0	0	0	0	0
X1053	0	0	0	0	0
X1054	0	0	0	0	0
X1055	0	0	0	0	0
X1056	0	0	0	0	0
X1057	-0.0103909639788374	0.0393519224058337	-0.00143698877373929	0.0605461037164921	-0.0880700733697487
X1058	0	0	0	0	0
X1059	0	0	0	0	0
X1060	0	0	0	0	0
X1061	0	0	0	0	0
X1062	0	0	0	0	0
X1063	0	0	0	0	0
X1064	0	0	0	0	0
X1065	0	0	0	0	0
X1066	0	0	0	0	0
X1067	0	0	0	0	0
X1068	0	0	0	0	0
X1069	0	0	0	0	0
X1070	0	0	0	0	0
X1071	0	0	0	0	0
X1072	0	0	0	0	0
X1073	0	0	0	0	0
X1074	0	0	0	0	0
X1075	0	0	0	0	0
X1076	0	0	0	0	0
X1077	0	0	0	0	0
X1078	0	0	0	0	0
X1079	0	0	0	0	0
X1080	0	0	0	0	0
X1081	0	0	0	0	0
X1082	0	0	0	0	0
X1083	0	0	0	0	0
X1084	0	0	0	0	0
X1085	0	0	0	0	0
X1086	0	0	0	0	0
X1087	0	0	0	0	0
X1088	0	0	0	0	0
X1089	0	0	0	0	0
X1090	0	0	0	0	0
X1091	0	0	0	0	0
X1092	0	0	0	0	0
X1093	0	0	0	0	0
X1094	0	0	0	0	0
X1095	0	0	0	0	0
X1096	0	0	0	0	0
X1097	0	0	0	0	0
X1098	0	0	0	0	0
X1099	0	0	0	0	0
X1100	0	0	0	0	0
X1101	0	0	0	0	0
X1102	0	0	0	0	0
X1103	0	0	0	0	0
X1104	0	0	0	0	0
X1105	0	0	0	0	0
X1106	0	0	0	0	0
X1107	0.0378995532790857	0.0364359136623659	0.0236001731039917	-0.0559466159140602	-0.0419890241313834
X1108	0	0	0	0	0
X1109	0	0	0	0	0
X1110	0	0	0	0	0
X1111	0	0	0	0	0
X1112	0	0	0	0	0
X1113	0	0	0	0	0
X1114	0	0	0	0	0
X1115	0	0	0	0	0
X1116	0	0	0	0	0
X1117	0	0	0	0	0
X1118	0	0	0	0	0
X1119	0	0	0	0	0
X1120	0	0	0	0	0
X1121	0	0	0	0	0
X1122	0	0	0	0	0
X1123	0	0	0	0	0
X1124	0	0	0	0	0
X1125	-0.0225413151072483	-0.0118474114968004	0.0542287226961971	-0.0902336043538634	0.0703936082617137
X1126	0	0	0	0	0
X1127	0	0	0	0	0
X1128	0	0	0	0	0
X1129	0	0	0	0	0
X1130	0	0	0	0	0
X1131	0	0	0	0	0
X1132	0	0	0	0	0
X1133	0	0	0	0	0
X1134	0	0	0	0	0
X1135	0	0	0	0	0
X1136	0	0	0	0	0
X1137	0	0	0	0	0
X1138	0	0	0	0	0
X1139	0	0	0	0	0
X1140	0	0	0	0	0
X1141	0	0	0	0	0
X1142	0	0	0	0	0
X1143	0	0	0	0	0
X1144	0	0	0	0	0
X1145	0	0	0	0	0
X1146	0	0	0	0	0
X1147	0	0	0	0	0
X1148	0	0	0	0	0
X1149	0	0	0	0	0
X1150	0	0	0	0	0
X1151	0	0	0	0	0
X1152	0	0	0	0	0
X1153	0	0	0	0	0
X1154	0	0	0	0	0
X1155	0	0	0	0	0
X1156	0	0	0	0	0
X1157	0	0	0	0	0
X1158	0	0	0	0	0
X1159	0	0	0	0	0
X1160	0	0	0	0	0
X1161	0	0	0	0	0
X1162	0	0	0	0	0
X1163	0	0	0	0	0
X1164	0	0	0	0	0
X1165	0	0	0	0	0
X1166	0	0	0	0	0
X1167	0	0	0	0	0
X1168	0	0	0	0	0
X1169	0	0	0	0	0
X1170	0	0	0	0	0
X1171	0	0	0	0	0
X1172	0	0	0	0	0
X1173	0	0	0	0	0
X1174	0	0	0	0	0
X1175	0	0	0	0	0
X1176	0	0	0	0	0
X1177	0	0	0	0	0
X1178	0	0	0	0	0
X1179	0	0	0	0	0
X1180	0	0	0	0	0
X1181	0	0	0	0	0
X1182	0	0	0	0	0
X1183	0	0	0	0	0
X1184	0	0	0	0	0
X1185	0	0	0	0	0
X1186	0	0	0	0	0
X1187	0	0	0	0	0
X1188	0	0	0	0	0
X1189	0	0	0	0	0
X1190	0	0	0	0	0
X1191	0	0	0	0	0
X1192	0	0	0	0	0
X1193	0	0	0	0	0
X1194	0.205881931928198	-0.140719423649106	0.00905895839178818	-0.0455155699146413	-0.0287058967562414
X1195	0	0	0	0	0
X1196	0	0	0	0	0
X1197	0	0	0	0	0
X1198	0	0	0	0	0
X1199	0	0	0	0	0
X1200	0	0	0	0	0
X1201	0	0	0	0	0
X1202	0	0	0	0	0
X1203	0	0	0	0	0
X1204	0	0	0	0	0
X1205	0	0	0	0	0
X1206	0	0	0	0	0
X1207	0	0	0	0	0
X1208	0	0	0	0	0
X1209	0	0	0	0	0
X1210	0	0	0	0	0
X1211	0	0	0	0	0
X1212	0	0	0	0	0
X1213	0.119931324552757	-0.0719677512773381	-0.0511768137904723	-0.00334833881300245	0.0065615793280557
X1214	0	0	0	0	0
X1215	0	0	0	0	0
X1216	0	0	0	0	0
X1217	0	0	0	0	0
X1218	0.0529533715832347	0.0499971645941044	0.0321883793594953	-0.077302009196234	-0.057836906340601
X1219	0	0	0	0	0
X1220	0	0	0	0	0
X1221	0	0	0	0	0
X1222	0	0	0	0	0
X1223	0	0	0	0	0
X1224	0	0	0	0	0
X1225	0	0	0	0	0
X1226	0	0	0	0	0
X1227	0	0	0	0	0
X1228	0	0	0	0	0
X1229	0	0	0	0	0
X1230	0	0	0	0	0
X1231	0	0	0	0	0
X1232	0	0	0	0	0
X1233	0	0	0	0	0
X1234	0	0	0	0	0
X1235	0	0	0	0	0
X1236	0	0	0	0	0
X1237	0	0	0	0	0
X1238	0	0	0	0	0
X1239	0	0	0	0	0
X1240	0	0	0	0	0
X1241	0	0	0	0	0
X1242	0	0	0	0	0
X1243	0	0	0	0	0
X1244	0	0	0	0	0
X1245	0	0	0	0	0
X1246	0	0	0	0	0
X1247	0	0	0	0	0
X1248	0	0	0	0	0
X1249	0	0	0	0	0
X1250	0	0	0	0	0
X1251	0	0	0	0	0
X1252	0	0	0	0	0
X1253	0	0	0	0	0
X1254	0	0	0	0	0
X1255	0	0	0	0	0
X1256	0	0	0	0	0
X1257	0	0	0	0	0
X1258	0	0	0	0	0
X1259	0	0	0	0	0
X1260	0	0	0	0	0
X1261	0	0	0	0	0
X1262	0	0	0	0	0
X1263	0	0	0	0	0
X1264	0	0	0	0	0
X1265	0	0	0	0	0
X1266	-0.0216286411535728	-0.0172702651822237	0.0692171263504441	-0.0105475404169551	-0.0197706795976927
X1267	0	0	0	0	0
X1268	0	0	0	0	0
X1269	0	0	0	0	0
X1270	0	0	0	0	0
X1271	0	0	0	0	0
X1272	0	0	0	0	0
X1273	0	0	0	0	0
X1274	0	0	0	0	0
X1275	0	0	0	0	0
X1276	0	0	0	0	0
X1277	0	0	0	0	0
X1278	0	0	0	0	0
X1279	0	0	0	0	0
X1280	0	0	0	0	0
X1281	0	0	0	0	0
X1282	0	0	0	0	0
X1283	0	0	0	0	0
X1284	0	0	0	0	0
X1285	0	0	0	0	0
X1286	0	0	0	0	0
X1287	0	0	0	0	0
X1288	0	0	0	0	0
X1289	0	0	0	0	0
X1290	0	0	0	0	0
X1291	0	0	0	0	0
X1292	0	0	0	0	0
X1293	0	0	0	0	0
X1294	0	0	0	0	0
X1295	0	0	0	0	0
X1296	0	0	0	0	0
X1297	0	0	0	0	0
X1298	0	0	0	0	0
X1299	0	0	0	0	0
X1300	0	0	0	0	0
X1301	0	0	0	0	0
X1302	0	0	0	0	0
X1303	0	0	0	0	0
X1304	0	0	0	0	0
X1305	0	0	0	0	0
X1306	0	0	0	0	0
X1307	0	0	0	0	0
X1308	0	0	0	0	0
X1309	0	0	0	0	0
X1310	0	0	0	0	0
X1311	0	0	0	0	0
X1312	0	0	0	0	0
X1313	0	0	0	0	0
X1314	0	0	0	0	0
X1315	0	0	0	0	0
X1316	0	0	0	0	0
X1317	0	0	0	0	0
X1318	0	0	0	0	0
X1319	0	0	0	0	0
X1320	0	0	0	0	0
X1321	0	0	0	0	0
X1322	0	0	0	0	0
X1323	0	0	0	0	0
X1324	0	0	0	0	0
X1325	0	0	0	0	0
X1326	0	0	0	0	0
X1327	0	0	0	0	0
X1328	0	0	0	0	0
X1329	0	0	0	0	0
X1330	0	0	0	0	0
X1331	0	0	0	0	0
X1332	0	0	0	0	0
X1333	0	0	0	0	0
X1334	0	0	0	0	0
X1335	0	0	0	0	0
X1336	0	0	0	0	0
X1337	0	0	0	0	0
X1338	0	0	0	0	0
X1339	0	0	0	0	0
X1340	0	0	0	0	0
X1341	0	0	0	0	0
X1342	0	0	0	0	0
X1343	0	0	0	0	0
X1344	0	0	0	0	0
X1345	0	0	0	0	0
X1346	0	0	0	0	0
X1347	0	0	0	0	0
X1348	0	0	0	0	0
X1349	0	0	0	0	0
X1350	0	0	0	0	0
X1351	0	0	0	0	0
X1352	0	0	0	0	0
X1353	0	0	0	0	0
X1354	0	0	0	0	0
X1355	0	0	0	0	0
X1356	0	0	0	0	0
X1357	0	0	0	0	0
X1358	0	0	0	0	0
X1359	0	0	0	0	0
X1360	0	0	0	0	0
X1361	0	0	0	0	0
X1362	0	0	0	0	0
X1363	0	0	0	0	0
X1364	0	0	0	0	0
X1365	0	0	0	0	0
X1366	0	0	0	0	0
X1367	0	0	0	0	0
X1368	0	0	0	0	0
X1369	0	0	0	0	0
X1370	0	0	0	0	0
X1371	0	0	0	0	0
X1372	0	0	0	0	0
X1373	0	0	0	0	0
X1374	0	0	0	0	0
X1375	0	0	0	0	0
X1376	0	0	0	0	0
X1377	0	0	0	0	0
X1378	0	0	0	0	0
X1379	0	0	0	0	0
X1380	0	0	0	0	0
X1381	0	0	0	0	0
X1382	0	0	0	0	0
X1383	0	0	0	0	0
X1384	0	0	0	0	0
X1385	0	0	0	0	0
X1386	0	0	0	0	0
X1387	0	0	0	0	0
X1388	0	0	0	0	0
X1389	0	0	0	0	0
X1390	0	0	0	0	0
X1391	0	0	0	0	0
X1392	0	0	0	0	0
X1393	0	0	0	0	0
X1394	0	0	0	0	0
X1395	0	0	0	0	0
X1396	0	0	0	0	0
X1397	0	0	0	0	0
X1398	0	0	0	0	0
X1399	0	0	0	0	0
X1400	0	0	0	0	0
X1401	0	0	0	0	0
X1402	0	0	0	0	0
X1403	0	0	0	0	0
X1404	0	0	0	0	0
X1405	0.00347028274821566	0.00327524204666989	0.00212757554226085	-0.0050727199799021	-0.00380038035724436
X1406	0	0	0	0	0
X1407	0	0	0	0	0
X1408	0	0	0	0	0
X1409	0	0	0	0	0
X1410	0	0	0	0	0
X1411	0	0	0	0	0
X1412	0	0	0	0	0
X1413	0	0	0	0	0
X1414	0	0	0	0	0
X1415	0	0	0	0	0
X1416	0	0	0	0	0
X1417	0	0	0	0	0
X1418	0	0	0	0	0
X1419	0	0	0	0	0
X1420	0	0	0	0	0
X1421	0	0	0	0	0
X1422	0	0	0	0	0
X1423	0	0	0	0	0
X1424	0	0	0	0	0
X1425	0	0	0	0	0
X1426	0	0	0	0	0
X1427	0	0	0	0	0
X1428	0	0	0	0	0
X1429	0	0	0	0	0
X1430	0	0	0	0	0
X1431	0	0	0	0	0
X1432	0	0	0	0	0
X1433	0	0	0	0	0
X1434	0	0	0	0	0
X1435	0	0	0	0	0
X1436	0	0	0	0	0
X1437	0	0	0	0	0
X1438	0	0	0	0	0
X1439	0	0	0	0	0
X1440	0	0	0	0	0
X1441	0	0	0	0	0
X1442	0	0	0	0	0
X1443	0	0	0	0	0
X1444	0	0	0	0	0
X1445	0	0	0	0	0
X1446	0	0	0	0	0
X1447	0	0	0	0	0
X1448	0	0	0	0	0
X1449	0	0	0	0	0
X1450	0	0	0	0	0
X1451	0	0	0	0	0
X1452	0	0	0	0	0
X1453	0	0	0	0	0
X1454	0	0	0	0	0
X1455	0	0	0	0	0
X1456	0	0	0	0	0
X1457	0	0	0	0	0
X1458	0	0	0	0	0
X1459	0	0	0	0	0
X1460	0	0	0	0	0
X1461	0	0	0	0	0
X1462	0	0	0	0	0
X1463	0	0	0	0	0
X1464	0	0	0	0	0
X1465	0	0	0	0	0
X1466	0	0	0	0	0
X1467	0	0	0	0	0
X1468	0	0	0	0	0
X1469	0	0	0	0	0
X1470	0	0	0	0	0
X1471	0	0	0	0	0
X1472	0	0	0	0	0
X1473	0	0	0	0	0
X1474	0	0	0	0	0
X1475	0	0	0	0	0
X1476	0	0	0	0	0
X1477	0	0	0	0	0
X1478	0	0	0	0	0
X1479	0	0	0	0	0
X1480	0	0	0	0	0
X1481	0	0	0	0	0
X1482	-0.123720661175729	-0.0960678579688125	0.382989238148333	-0.0564870468857654	-0.106713672118024
X1483	0	0	0	0	0
X1484	0	0	0	0	0
X1485	0	0	0	0	0
X1486	0	0	0	0	0
X1487	0	0	0	0	0
X1488	0	0	0	0	0
X1489	0	0	0	0	0
X1490	0	0	0	0	0
X1491	0	0	0	0	0
X1492	0	0	0	0	0
X1493	0	0	0	0	0
X1494	0	0	0	0	0
X1495	0	0	0	0	0
X1496	0	0	0	0	0
X1497	0	0	0	0	0
X1498	0	0	0	0	0
X1499	0	0	0	0	0
X1500	0	0	0	0	0
X1501	0	0	0	0	0
X1502	0	0	0	0	0
X1503	0.000142117337595199	0.000134398752492172	8.713006631748e-05	-0.000207791719861422	-0.000155854436543431
X1504	0	0	0	0	0
X1505	0	0	0	0	0
X1506	0	0	0	0	0
X1507	0	0	0	0	0
X1508	0	0	0	0	0
X1509	0	0	0	0	0
X1510	0	0	0	0	0
X1511	0	0	0	0	0
X1512	0	0	0	0	0
X1513	0	0	0	0	0
X1514	0	0	0	0	0
X1515	0	0	0	0	0
X1516	0	0	0	0	0
X1517	0	0	0	0	0
X1518	0	0	0	0	0
X1519	0	0	0	0	0
X1520	0	0	0	0	0
X1521	0	0	0	0	0
X1522	0	0	0	0	0
X1523	0	0	0	0	0
X1524	0	0	0	0	0
X1525	0	0	0	0	0
X1526	0	0	0	0	0
X1527	6.84585625195523e-05	6.32334992903917e-05	4.13444195774876e-05	-9.89000596149884e-05	-7.41364217724429e-05
X1528	0	0	0	0	0
X1529	0	0	0	0	0
X1530	0	0	0	0	0
X1531	0	0	0	0	0
X1532	0	0	0	0	0
X1533	0	0	0	0	0
X1534	0	0	0	0	0
X1535	0	0	0	0	0
X1536	0	0	0	0	0
X1537	0	0	0	0	0
X1538	0	0	0	0	0
X1539	0.00017297277493931	0.000161390349003631	0.000105914270013672	-0.000251326346061301	-0.000188951047895313
X1540	0	0	0	0	0
X1541	0	0	0	0	0
X1542	0	0	0	0	0
X1543	0	0	0	0	0
X1544	0	0	0	0	0
X1545	0	0	0	0	0
X1546	0	0	0	0	0
X1547	0	0	0	0	0
X1548	0	0	0	0	0
X1549	0	0	0	0	0
X1550	0	0	0	0	0
X1551	0	0	0	0	0
X1552	0	0	0	0	0
X1553	0	0	0	0	0
X1554	0	0	0	0	0
X1555	0	0	0	0	0
X1556	0	0	0	0	0
X1557	0	0	0	0	0
X1558	0	0	0	0	0
X1559	0	0	0	0	0
X1560	0	0	0	0	0
X1561	0	0	0	0	0
X1562	0	0	0	0	0
X1563	0	0	0	0	0
X1564	0	0	0	0	0
X1565	0	0	0	0	0
X1566	0	0	0	0	0
X1567	0	0	0	0	0
X1568	0	0	0	0	0
X1569	0	0	0	0	0
X1570	0	0	0	0	0
X1571	0	0	0	0	0
X1572	0	0	0	0	0
X1573	0	0	0	0	0
X1574	0	0	0	0	0
X1575	0	0	0	0	0
X1576	0	0	0	0	0
X1577	0	0	0	0	0
X1578	0	0	0	0	0
X1579	0	0	0	0	0
X1580	0	0	0	0	0
X1581	0	0	0	0	0
X1582	0	0	0	0	0
X1583	0	0	0	0	0
X1584	0	0	0	0	0
X1585	0	0	0	0	0
X1586	0	0	0	0	0
X1587	0	0	0	0	0
X1588	0	0	0	0	0
X1589	0	0	0	0	0
X1590	0	0	0	0	0
X1591	0	0	0	0	0
X1592	0	0	0	0	0
X1593	0	0	0	0	0
X1594	0	0	0	0	0
X1595	0	0	0	0	0
X1596	0	0	0	0	0
X1597	0	0	0	0	0
X1598	0	0	0	0	0
X1599	0	0	0	0	0
X1600	0	0	0	0	0
X1601	0	0	0	0	0
X1602	0	0	0	0	0
X1603	0	0	0	0	0
X1604	0	0	0	0	0
X1605	0	0	0	0	0
X1606	0	0	0	0	0
X1607	0	0	0	0	0
X1608	0	0	0	0	0
X1609	0	0	0	0	0
X1610	0	0	0	0	0
X1611	0	0	0	0	0
X1612	0	0	0	0	0
X1613	0	0	0	0	0
X1614	0	0	0	0	0
X1615	0	0	0	0	0
X1616	0	0	0	0	0
X1617	0	0	0	0	0
X1618	0	0	0	0	0
X1619	0	0	0	0	0
X1620	0	0	0	0	0
X1621	0	0	0	0	0
X1622	0	0	0	0	0
X1623	0	0	0	0	0
X1624	0	0	0	0	0
X1625	0	0	0	0	0
X1626	0	0	0	0	0
X1627	0	0	0	0	0
X1628	0	0	0	0	0
X1629	0	0	0	0	0
X1630	0	0	0	0	0
X1631	0	0	0	0	0
X1632	0	0	0	0	0
X1633	0	0	0	0	0
X1634	0	0	0	0	0
X1635	0	0	0	0	0
X1636	0	0	0	0	0
X1637	0	0	0	0	0
X1638	0	0	0	0	0
X1639	0	0	0	0	0
X1640	0	0	0	0	0
X1641	0	0	0	0	0
X1642	0	0	0	0	0
X1643	0	0	0	0	0
X1644	0	0	0	0	0
X1645	0	0	0	0	0
X1646	0	0	0	0	0
X1647	0	0	0	0	0
X1648	0	0	0	0	0
X1649	0	0	0	0	0
X1650	0	0	0	0	0
X1651	0	0	0	0	0
X1652	0	0	0	0	0
X1653	0	0	0	0	0
X1654	0	0	0	0	0
X1655	0	0	0	0	0
X1656	0	0	0	0	0
X1657	0	0	0	0	0
X1658	0	0	0	0	0
X1659	0	0	0	0	0
X1660	0	0	0	0	0
X1661	0	0	0	0	0
X1662	0	0	0	0	0
X1663	0	0	0	0	0
X1664	0	0	0	0	0
X1665	0	0	0	0	0
X1666	0	0	0	0	0
X1667	0	0	0	0	0
X1668	0	0	0	0	0
X1669	0	0	0	0	0
X1670	0	0	0	0	0
X1671	0	0	0	0	0
X1672	0	0	0	0	0
X1673	0	0	0	0	0
X1674	0	0	0	0	0
X1675	0	0	0	0	0
X1676	0	0	0	0	0
X1677	0	0	0	0	0
X1678	0	0	0	0	0
X1679	0	0	0	0	0
X1680	0	0	0	0	0
X1681	0	0	0	0	0
X1682	0	0	0	0	0
X1683	0	0	0	0	0
X1684	0	0	0	0	0
X1685	0	0	0	0	0
X1686	-0.0444073735735916	-0.0531529340001883	-0.0219774886921604	-0.140801607405735	0.260339403671673
X1687	0	0	0	0	0
X1688	0	0	0	0	0
X1689	0	0	0	0	0
X1690	0	0	0	0	0
X1691	0	0	0	0	0
X1692	0	0	0	0	0
X1693	0	0	0	0	0
X1694	0	0	0	0	0
X1695	0	0	0	0	0
X1696	0	0	0	0	0
X1697	0	0	0	0	0
X1698	0	0	0	0	0
X1699	0	0	0	0	0
X1700	0	0	0	0	0
X1701	0	0	0	0	0
X1702	0	0	0	0	0
X1703	0	0	0	0	0
X1704	0	0	0	0	0
X1705	0	0	0	0	0
X1706	0	0	0	0	0
X1707	0	0	0	0	0
X1708	0	0	0	0	0
X1709	0	0	0	0	0
X1710	0	0	0	0	0
X1711	0	0	0	0	0
X1712	0	0	0	0	0
X1713	0	0	0	0	0
X1714	0	0	0	0	0
X1715	0	0	0	0	0
X1716	0	0	0	0	0
X1717	0	0	0	0	0
X1718	0	0	0	0	0
X1719	0	0	0	0	0
X1720	0	0	0	0	0
X1721	0	0	0	0	0
X1722	0	0	0	0	0
X1723	0	0	0	0	0
X1724	0	0	0	0	0
X1725	0	0	0	0	0
X1726	0	0	0	0	0
X1727	0	0	0	0	0
X1728	0	0	0	0	0
X1729	0	0	0	0	0
X1730	0	0	0	0	0
X1731	0	0	0	0	0
X1732	0	0	0	0	0
X1733	0	0	0	0	0
X1734	0	0	0	0	0
X1735	0	0	0	0	0
X1736	0	0	0	0	0
X1737	0	0	0	0	0
X1738	0	0	0	0	0
X1739	0	0	0	0	0
X1740	0	0	0	0	0
X1741	0	0	0	0	0
X1742	0	0	0	0	0
X1743	0	0	0	0	0
X1744	0	0	0	0	0
X1745	0	0	0	0	0
X1746	0	0	0	0	0
X1747	0	0	0	0	0
X1748	0	0	0	0	0
X1749	0	0	0	0	0
X1750	0	0	0	0	0
X1751	0	0	0	0	0
X1752	0	0	0	0	0
X1753	0	0	0	0	0
X1754	0	0	0	0	0
X1755	0	0	0	0	0
X1756	0	0	0	0	0
X1757	0	0	0	0	0
X1758	0	0	0	0	0
X1759	0	0	0	0	0
X1760	0	0	0	0	0
X1761	0	0	0	0	0
X1762	0	0	0	0	0
X1763	0	0	0	0	0
X1764	0	0	0	0	0
X1765	0	0	0	0	0
X1766	0	0	0	0	0
X1767	0	0	0	0	0
X1768	0	0	0	0	0
X1769	0	0	0	0	0
X1770	0	0	0	0	0
X1771	0	0	0	0	0
X1772	0	0	0	0	0
X1773	0	0	0	0	0
X1774	0	0	0	0	0
X1775	0	0	0	0	0
X1776	0	0	0	0	0
X1777	0	0	0	0	0
X1778	0	0	0	0	0
X1779	0	0	0	0	0
X1780	0	0	0	0	0
X1781	0	0	0	0	0
X1782	0	0	0	0	0
X1783	0	0	0	0	0
X1784	0	0	0	0	0
X1785	0	0	0	0	0
X1786	0	0	0	0	0
X1787	0	0	0	0	0
X1788	0	0	0	0	0
X1789	0	0	0	0	0
X1790	0	0	0	0	0
X1791	0	0	0	0	0
X1792	0	0	0	0	0
X1793	0	0	0	0	0
X1794	0	0	0	0	0
X1795	0	0	0	0	0
X1796	0	0	0	0	0
X1797	0	0	0	0	0
X1798	0	0	0	0	0
X1799	0	0	0	0	0
X1800	0	0	0	0	0
X1801	0	0	0	0	0
X1802	0	0	0	0	0
X1803	0	0	0	0	0
X1804	0	0	0	0	0
X1805	0	0	0	0	0
X1806	0	0	0	0	0
X1807	0	0	0	0	0
X1808	0	0	0	0	0
X1809	0	0	0	0	0
X1810	0	0	0	0	0
X1811	0	0	0	0	0
X1812	0	0	0	0	0
X1813	0	0	0	0	0
X1814	0	0	0	0	0
X1815	0	0	0	0	0
X1816	0	0	0	0	0
X1817	0	0	0	0	0
X1818	0	0	0	0	0
X1819	0	0	0	0	0
X1820	0	0	0	0	0
X1821	0	0	0	0	0
X1822	0	0	0	0	0
X1823	0	0	0	0	0
X1824	0	0	0	0	0
X1825	0	0	0	0	0
X1826	0	0	0	0	0
X1827	0	0	0	0	0
X1828	0	0	0	0	0
X1829	0	0	0	0	0
X1830	0	0	0	0	0
X1831	0	0	0	0	0
X1832	0	0	0	0	0
X1833	0	0	0	0	0
X1834	0	0	0	0	0
X1835	0	0	0	0	0
X1836	0	0	0	0	0
X1837	0	0	0	0	0
X1838	0	0	0	0	0
X1839	0	0	0	0	0
X1840	0	0	0	0	0
X1841	0	0	0	0	0
X1842	0	0	0	0	0
X1843	0	0	0	0	0
X1844	0	0	0	0	0
X1845	0	0	0	0	0
X1846	0	0	0	0	0
X1847	0	0	0	0	0
X1848	0	0	0	0	0
X1849	0	0	0	0	0
X1850	0	0	0	0	0
X1851	0	0	0	0	0
X1852	0	0	0	0	0
X1853	0	0	0	0	0
X1854	0	0	0	0	0
X1855	0	0	0	0	0
X1856	0	0	0	0	0
X1857	0	0	0	0	0
X1858	0	0	0	0	0
X1859	0	0	0	0	0
X1860	0	0	0	0	0
X1861	0	0	0	0	0
X1862	0	0	0	0	0
X1863	0	0	0	0	0
X1864	0	0	0	0	0
X1865	0	0	0	0	0
X1866	0	0	0	0	0
X1867	0	0	0	0	0
X1868	0	0	0	0	0
X1869	0	0	0	0	0
X1870	0	0	0	0	0
X1871	0	0	0	0	0
X1872	0	0	0	0	0
X1873	0	0	0	0	0
X1874	0	0	0	0	0
X1875	0	0	0	0	0
X1876	0	0	0	0	0
X1877	0	0	0	0	0
X1878	0	0	0	0	0
X1879	0	0	0	0	0
X1880	0	0	0	0	0
X1881	0	0	0	0	0
X1882	0	0	0	0	0
X1883	0	0	0	0	0
X1884	0	0	0	0	0
X1885	0	0	0	0	0
X1886	0	0	0	0	0
X1887	0	0	0	0	0
X1888	0	0	0	0	0
X1889	0	0	0	0	0
X1890	0	0	0	0	0
X1891	0	0	0	0	0
X1892	0	0	0	0	0
X1893	0	0	0	0	0
X1894	0	0	0	0	0
X1895	0	0	0	0	0
X1896	0	0	0	0	0
X1897	0	0	0	0	0
X1898	0	0	0	0	0
X1899	0	0	0	0	0
X1900	0	0	0	0	0
X1901	0	0	0	0	0
X1902	0	0	0	0	0
X1903	0	0	0	0	0
X1904	0	0	0	0	0
X1905	0	0	0	0	0
X1906	0	0	0	0	0
X1907	0	0	0	0	0
X1908	0	0	0	0	0
X1909	0	0	0	0	0
X1910	0	0	0	0	0
X1911	0	0	0	0	0
X1912	0	0	0	0	0
X1913	0	0	0	0	0
X1914	0	0	0	0	0
X1915	0	0	0	0	0
X1916	0	0	0	0	0
X1917	0	0	0	0	0
X1918	0	0	0	0	0
X1919	0	0	0	0	0
X1920	0	0	0	0	0
X1921	0	0	0	0	0
X1922	0	0	0	0	0
X1923	0	0	0	0	0
X1924	0	0	0	0	0
X1925	0	0	0	0	0
X1926	0	0	0	0	0
X1927	0	0	0	0	0
X1928	0	0	0	0	0
X1929	0	0	0	0	0
X1930	0	0	0	0	0
X1931	0	0	0	0	0
X1932	0	0	0	0	0
X1933	0	0	0	0	0
X1934	0	0	0	0	0
X1935	0	0	0	0	0
X1936	0	0	0	0	0
X1937	0	0	0	0	0
X1938	0	0	0	0	0
X1939	0	0	0	0	0
X1940	0	0	0	0	0
X1941	0	0	0	0	0
X1942	0	0	0	0	0
X1943	0	0	0	0	0
X1944	0	0	0	0	0
X1945	-0.0111710377291236	-0.00175566529610511	-0.00710837773048153	0.044302999055187	-0.0242679182994774
X1946	0	0	0	0	0
X1947	0	0	0	0	0
X1948	0	0	0	0	0
X1949	0	0	0	0	0
X1950	0	0	0	0	0
X1951	0	0	0	0	0
X1952	0	0	0	0	0
X1953	0	0	0	0	0
X1954	0	0	0	0	0
X1955	0	0	0	0	0
X1956	0	0	0	0	0
X1957	0	0	0	0	0
X1958	0	0	0	0	0
X1959	0	0	0	0	0
X1960	0	0	0	0	0
X1961	0	0	0	0	0
X1962	0	0	0	0	0
X1963	0	0	0	0	0
X1964	0	0	0	0	0
X1965	0	0	0	0	0
X1966	0	0	0	0	0
X1967	0	0	0	0	0
X1968	0	0	0	0	0
X1969	0	0	0	0	0
X1970	0	0	0	0	0
X1971	0	0	0	0	0
X1972	0	0	0	0	0
